0.000000,0.000150,0.000300,0.000450,0.000600,0.000750,0.000900,0.001050,0.001200,0.001350,0.001500,0.001650,0.001800,0.001950,0.002100,0.002250,0.002400,0.002550,0.002700,0.002850,0.003000,0.003150,0.003300,0.003450,0.003600,0.003750,0.003900,0.004050,0.004200,0.004350,0.004500,0.004650,0.004800,0.004950,0.005100,0.005250,0.005400,0.005550,0.005700,0.005850,0.006000,0.006150,0.006300,0.006450,0.006600,0.006750,0.006900,0.007050,0.007200,0.007350,0.007500,0.007650,0.007800,0.007950,0.008100,0.008250,0.008400,0.008550,0.008700,0.008850,0.009000,0.009150,0.009300,0.009450,0.009600,0.009750,0.009900,0.010050,0.010200,0.010350,0.010500,0.010650,0.010800,0.010950,0.011100,0.011250,0.011400,0.011550,0.011700,0.011850,0.012000,0.012150,0.012300,0.012450,0.012600,0.012750,0.012900,0.013050,0.013200,0.013350,0.013500,0.013650,0.013800,0.013950,0.014100,0.014250,0.014400,0.014550,0.014700,0.014850,0.015000
1.838577,1.838577,1.838119,1.837202,1.835828,1.833996,1.831708,1.828962,1.825761,1.822105,1.817995,1.813432,1.808416,1.802951,1.797035,1.790672,1.783863,1.776609,1.768912,1.760774,1.752198,1.743185,1.733737,1.723858,1.713548,1.702812,1.691651,1.680069,1.668068,1.655652,1.642822,1.629583,1.615939,1.601891,1.587444,1.572602,1.557367,1.541745,1.525738,1.509351,1.492588,1.475453,1.457950,1.440084,1.421859,1.403279,1.384350,1.365076,1.345461,1.325512,1.305232,1.284626,1.263701,1.242460,1.220910,1.199056,1.176903,1.154456,1.131722,1.108706,1.085413,1.061850,1.038022,1.013936,0.989597,0.965011,0.940185,0.915124,0.889836,0.864325,0.838599,0.812665,0.786527,0.760194,0.733671,0.706966,0.680084,0.653032,0.625818,0.598448,0.570929,0.543268,0.515471,0.487545,0.459499,0.431337,0.403068,0.374699,0.346236,0.317687,0.289059,0.260359,0.231594,0.202771,0.173898,0.144981,0.116028,0.087046,0.058043,0.029025,0.000000
